filepath,filename,target,class
./data/data/cloudy/train_21867.jpg,train_21867.jpg,0,cloudy
./data/data/green_area/forest12.tif,forest12.tif,2,green_area
./data/data/cloudy/train_34772.jpg,train_34772.jpg,0,cloudy
./data/data/cloudy/train_8839.jpg,train_8839.jpg,0,cloudy
./data/data/green_area/Forest_813.jpg,Forest_813.jpg,2,green_area
./data/data/cloudy/train_10263.jpg,train_10263.jpg,0,cloudy
./data/data/water/SeaLake_2372.jpg,SeaLake_2372.jpg,1,water
./data/data/water/SeaLake_285.jpg,SeaLake_285.jpg,1,water
./data/data/water/SeaLake_135.jpg,SeaLake_135.jpg,1,water
./data/data/cloudy/train_18821.jpg,train_18821.jpg,0,cloudy
./data/data/water/SeaLake_1605.jpg,SeaLake_1605.jpg,1,water
./data/data/cloudy/train_37294.jpg,train_37294.jpg,0,cloudy
./data/data/cloudy/train_23395.jpg,train_23395.jpg,0,cloudy
./data/data/green_area/Forest_2950.jpg,Forest_2950.jpg,2,green_area
./data/data/desert/desert(254).jpg,desert(254).jpg,3,desert
./data/data/desert/desert(808).jpg,desert(808).jpg,3,desert
./data/data/water/SeaLake_1886.jpg,SeaLake_1886.jpg,1,water
./data/data/desert/desert(1092).jpg,desert(1092).jpg,3,desert
./data/data/water/SeaLake_2702.jpg,SeaLake_2702.jpg,1,water
./data/data/water/SeaLake_1692.jpg,SeaLake_1692.jpg,1,water
./data/data/green_area/Forest_489.jpg,Forest_489.jpg,2,green_area
./data/data/green_area/forest13.tif,forest13.tif,2,green_area
./data/data/cloudy/train_31870.jpg,train_31870.jpg,0,cloudy
./data/data/water/SeaLake_418.jpg,SeaLake_418.jpg,1,water
./data/data/water/SeaLake_1824.jpg,SeaLake_1824.jpg,1,water
./data/data/green_area/Forest_2099.jpg,Forest_2099.jpg,2,green_area
./data/data/green_area/Forest_2249.jpg,Forest_2249.jpg,2,green_area
./data/data/desert/desert(772).jpg,desert(772).jpg,3,desert
./data/data/water/SeaLake_71.jpg,SeaLake_71.jpg,1,water
./data/data/desert/desert(590).jpg,desert(590).jpg,3,desert
./data/data/desert/desert(13).jpg,desert(13).jpg,3,desert
./data/data/water/SeaLake_345.jpg,SeaLake_345.jpg,1,water
./data/data/water/SeaLake_475.jpg,SeaLake_475.jpg,1,water
./data/data/desert/desert(274).jpg,desert(274).jpg,3,desert
./data/data/green_area/forest19.tif,forest19.tif,2,green_area
./data/data/water/SeaLake_2957.jpg,SeaLake_2957.jpg,1,water
./data/data/cloudy/train_32309.jpg,train_32309.jpg,0,cloudy
./data/data/green_area/Forest_819.jpg,Forest_819.jpg,2,green_area
./data/data/water/SeaLake_2394.jpg,SeaLake_2394.jpg,1,water
./data/data/water/SeaLake_2044.jpg,SeaLake_2044.jpg,1,water
./data/data/desert/desert(507).jpg,desert(507).jpg,3,desert
./data/data/green_area/Forest_541.jpg,Forest_541.jpg,2,green_area
./data/data/green_area/Forest_651.jpg,Forest_651.jpg,2,green_area
./data/data/green_area/Forest_959.jpg,Forest_959.jpg,2,green_area
./data/data/green_area/Forest_2131.jpg,Forest_2131.jpg,2,green_area
./data/data/green_area/Forest_1973.jpg,Forest_1973.jpg,2,green_area
./data/data/green_area/forest01.tif,forest01.tif,2,green_area
./data/data/green_area/Forest_2970.jpg,Forest_2970.jpg,2,green_area
./data/data/green_area/Forest_947.jpg,Forest_947.jpg,2,green_area
./data/data/water/SeaLake_98.jpg,SeaLake_98.jpg,1,water
./data/data/desert/desert(437).jpg,desert(437).jpg,3,desert
./data/data/desert/desert(960).jpg,desert(960).jpg,3,desert
./data/data/green_area/Forest_920.jpg,Forest_920.jpg,2,green_area
./data/data/green_area/Forest_2154.jpg,Forest_2154.jpg,2,green_area
./data/data/desert/desert(156).jpg,desert(156).jpg,3,desert
./data/data/water/SeaLake_2657.jpg,SeaLake_2657.jpg,1,water
./data/data/desert/desert(368).jpg,desert(368).jpg,3,desert
./data/data/green_area/Forest_20.jpg,Forest_20.jpg,2,green_area
./data/data/water/SeaLake_723.jpg,SeaLake_723.jpg,1,water
./data/data/desert/desert(289).jpg,desert(289).jpg,3,desert
./data/data/water/SeaLake_1199.jpg,SeaLake_1199.jpg,1,water
./data/data/green_area/Forest_1675.jpg,Forest_1675.jpg,2,green_area
./data/data/green_area/Forest_1984.jpg,Forest_1984.jpg,2,green_area
./data/data/cloudy/train_6888.jpg,train_6888.jpg,0,cloudy
./data/data/water/SeaLake_742.jpg,SeaLake_742.jpg,1,water
./data/data/cloudy/train_29842.jpg,train_29842.jpg,0,cloudy
./data/data/cloudy/train_7361.jpg,train_7361.jpg,0,cloudy
./data/data/cloudy/train_28182.jpg,train_28182.jpg,0,cloudy
./data/data/desert/desert(196).jpg,desert(196).jpg,3,desert
./data/data/cloudy/train_20841.jpg,train_20841.jpg,0,cloudy
./data/data/green_area/Forest_865.jpg,Forest_865.jpg,2,green_area
./data/data/water/SeaLake_1954.jpg,SeaLake_1954.jpg,1,water
./data/data/water/SeaLake_1744.jpg,SeaLake_1744.jpg,1,water
./data/data/desert/desert(591).jpg,desert(591).jpg,3,desert
./data/data/green_area/Forest_286.jpg,Forest_286.jpg,2,green_area
./data/data/water/SeaLake_980.jpg,SeaLake_980.jpg,1,water
./data/data/cloudy/train_8588.jpg,train_8588.jpg,0,cloudy
./data/data/green_area/Forest_39.jpg,Forest_39.jpg,2,green_area
./data/data/green_area/Forest_2959.jpg,Forest_2959.jpg,2,green_area
./data/data/cloudy/train_717.jpg,train_717.jpg,0,cloudy
./data/data/green_area/forest00.tif,forest00.tif,2,green_area
./data/data/green_area/Forest_939.jpg,Forest_939.jpg,2,green_area
./data/data/green_area/Forest_60.jpg,Forest_60.jpg,2,green_area
./data/data/water/SeaLake_2384.jpg,SeaLake_2384.jpg,1,water
./data/data/green_area/Forest_965.jpg,Forest_965.jpg,2,green_area
./data/data/water/SeaLake_108.jpg,SeaLake_108.jpg,1,water
./data/data/water/SeaLake_770.jpg,SeaLake_770.jpg,1,water
./data/data/water/SeaLake_2772.jpg,SeaLake_2772.jpg,1,water
./data/data/cloudy/train_9300.jpg,train_9300.jpg,0,cloudy
./data/data/water/SeaLake_2522.jpg,SeaLake_2522.jpg,1,water
./data/data/desert/desert(712).jpg,desert(712).jpg,3,desert
./data/data/cloudy/train_7245.jpg,train_7245.jpg,0,cloudy
./data/data/water/SeaLake_510.jpg,SeaLake_510.jpg,1,water
./data/data/green_area/Forest_631.jpg,Forest_631.jpg,2,green_area
./data/data/water/SeaLake_972.jpg,SeaLake_972.jpg,1,water
./data/data/desert/desert(209).jpg,desert(209).jpg,3,desert
./data/data/green_area/Forest_98.jpg,Forest_98.jpg,2,green_area
./data/data/cloudy/train_20239.jpg,train_20239.jpg,0,cloudy
./data/data/desert/desert(1069).jpg,desert(1069).jpg,3,desert
./data/data/water/SeaLake_1134.jpg,SeaLake_1134.jpg,1,water
./data/data/cloudy/train_31713.jpg,train_31713.jpg,0,cloudy
./data/data/cloudy/train_14179.jpg,train_14179.jpg,0,cloudy
./data/data/water/SeaLake_410.jpg,SeaLake_410.jpg,1,water
./data/data/cloudy/train_30614.jpg,train_30614.jpg,0,cloudy
./data/data/cloudy/train_16240.jpg,train_16240.jpg,0,cloudy
./data/data/desert/desert(583).jpg,desert(583).jpg,3,desert
./data/data/cloudy/train_12038.jpg,train_12038.jpg,0,cloudy
./data/data/green_area/Forest_780.jpg,Forest_780.jpg,2,green_area
./data/data/water/SeaLake_1032.jpg,SeaLake_1032.jpg,1,water
./data/data/desert/desert(744).jpg,desert(744).jpg,3,desert
./data/data/green_area/Forest_2944.jpg,Forest_2944.jpg,2,green_area
./data/data/desert/desert(486).jpg,desert(486).jpg,3,desert
./data/data/water/SeaLake_2813.jpg,SeaLake_2813.jpg,1,water
./data/data/water/SeaLake_659.jpg,SeaLake_659.jpg,1,water
./data/data/desert/desert(673).jpg,desert(673).jpg,3,desert
./data/data/water/SeaLake_2780.jpg,SeaLake_2780.jpg,1,water
./data/data/desert/desert(915).jpg,desert(915).jpg,3,desert
./data/data/water/SeaLake_1205.jpg,SeaLake_1205.jpg,1,water
./data/data/cloudy/train_343.jpg,train_343.jpg,0,cloudy
./data/data/green_area/Forest_604.jpg,Forest_604.jpg,2,green_area
./data/data/cloudy/train_20179.jpg,train_20179.jpg,0,cloudy
./data/data/green_area/Forest_22.jpg,Forest_22.jpg,2,green_area
./data/data/water/SeaLake_2345.jpg,SeaLake_2345.jpg,1,water
./data/data/water/SeaLake_1916.jpg,SeaLake_1916.jpg,1,water
./data/data/desert/desert(349).jpg,desert(349).jpg,3,desert
./data/data/green_area/Forest_2144.jpg,Forest_2144.jpg,2,green_area
./data/data/water/SeaLake_490.jpg,SeaLake_490.jpg,1,water
./data/data/desert/desert(946).jpg,desert(946).jpg,3,desert
./data/data/water/SeaLake_508.jpg,SeaLake_508.jpg,1,water
./data/data/desert/desert(768).jpg,desert(768).jpg,3,desert
./data/data/green_area/Forest_759.jpg,Forest_759.jpg,2,green_area
./data/data/green_area/Forest_2060.jpg,Forest_2060.jpg,2,green_area
./data/data/cloudy/train_1670.jpg,train_1670.jpg,0,cloudy
./data/data/green_area/Forest_600.jpg,Forest_600.jpg,2,green_area
./data/data/green_area/Forest_2269.jpg,Forest_2269.jpg,2,green_area
./data/data/water/SeaLake_1370.jpg,SeaLake_1370.jpg,1,water
./data/data/desert/desert(498).jpg,desert(498).jpg,3,desert
./data/data/cloudy/train_29667.jpg,train_29667.jpg,0,cloudy
./data/data/water/SeaLake_862.jpg,SeaLake_862.jpg,1,water
./data/data/green_area/Forest_2162.jpg,Forest_2162.jpg,2,green_area
./data/data/water/SeaLake_2148.jpg,SeaLake_2148.jpg,1,water
./data/data/desert/desert(1007) (1).jpg,desert(1007) (1).jpg,3,desert
./data/data/cloudy/train_1968.jpg,train_1968.jpg,0,cloudy
./data/data/cloudy/train_40311.jpg,train_40311.jpg,0,cloudy
./data/data/cloudy/train_30623.jpg,train_30623.jpg,0,cloudy
./data/data/water/SeaLake_2258.jpg,SeaLake_2258.jpg,1,water
./data/data/water/SeaLake_2637.jpg,SeaLake_2637.jpg,1,water
./data/data/green_area/Forest_205.jpg,Forest_205.jpg,2,green_area
./data/data/desert/desert(573).jpg,desert(573).jpg,3,desert
./data/data/cloudy/train_16531.jpg,train_16531.jpg,0,cloudy
./data/data/desert/desert(981).jpg,desert(981).jpg,3,desert
./data/data/water/SeaLake_2949.jpg,SeaLake_2949.jpg,1,water
./data/data/desert/desert(638).jpg,desert(638).jpg,3,desert
./data/data/water/SeaLake_476.jpg,SeaLake_476.jpg,1,water
./data/data/water/SeaLake_611.jpg,SeaLake_611.jpg,1,water
./data/data/green_area/Forest_1969.jpg,Forest_1969.jpg,2,green_area
./data/data/green_area/Forest_814.jpg,Forest_814.jpg,2,green_area
./data/data/water/SeaLake_2046.jpg,SeaLake_2046.jpg,1,water
./data/data/desert/desert(624).jpg,desert(624).jpg,3,desert
./data/data/desert/desert(139).jpg,desert(139).jpg,3,desert
./data/data/green_area/forest53.tif,forest53.tif,2,green_area
./data/data/green_area/Forest_2202.jpg,Forest_2202.jpg,2,green_area
./data/data/cloudy/train_39363.jpg,train_39363.jpg,0,cloudy
./data/data/water/SeaLake_968.jpg,SeaLake_968.jpg,1,water
./data/data/water/SeaLake_117.jpg,SeaLake_117.jpg,1,water
./data/data/green_area/Forest_736.jpg,Forest_736.jpg,2,green_area
./data/data/water/SeaLake_2601.jpg,SeaLake_2601.jpg,1,water
./data/data/desert/desert(830).jpg,desert(830).jpg,3,desert
./data/data/cloudy/train_37623.jpg,train_37623.jpg,0,cloudy
./data/data/cloudy/train_28851.jpg,train_28851.jpg,0,cloudy
./data/data/desert/desert(704).jpg,desert(704).jpg,3,desert
./data/data/water/SeaLake_1575.jpg,SeaLake_1575.jpg,1,water
./data/data/cloudy/train_3796.jpg,train_3796.jpg,0,cloudy
./data/data/water/SeaLake_1506.jpg,SeaLake_1506.jpg,1,water
./data/data/green_area/Forest_2392.jpg,Forest_2392.jpg,2,green_area
./data/data/water/SeaLake_359.jpg,SeaLake_359.jpg,1,water
./data/data/cloudy/train_8627.jpg,train_8627.jpg,0,cloudy
./data/data/cloudy/train_118.jpg,train_118.jpg,0,cloudy
./data/data/desert/desert(539).jpg,desert(539).jpg,3,desert
./data/data/desert/desert(243).jpg,desert(243).jpg,3,desert
./data/data/green_area/Forest_203.jpg,Forest_203.jpg,2,green_area
./data/data/green_area/Forest_2242.jpg,Forest_2242.jpg,2,green_area
./data/data/desert/desert(652).jpg,desert(652).jpg,3,desert
./data/data/green_area/Forest_749.jpg,Forest_749.jpg,2,green_area
./data/data/water/SeaLake_1525.jpg,SeaLake_1525.jpg,1,water
./data/data/desert/desert(968).jpg,desert(968).jpg,3,desert
./data/data/cloudy/train_1391.jpg,train_1391.jpg,0,cloudy
./data/data/cloudy/train_7367.jpg,train_7367.jpg,0,cloudy
./data/data/green_area/Forest_2879.jpg,Forest_2879.jpg,2,green_area
./data/data/desert/desert(129).jpg,desert(129).jpg,3,desert
./data/data/water/SeaLake_1484.jpg,SeaLake_1484.jpg,1,water
./data/data/cloudy/train_25029.jpg,train_25029.jpg,0,cloudy
./data/data/desert/desert(528).jpg,desert(528).jpg,3,desert
./data/data/cloudy/train_10043.jpg,train_10043.jpg,0,cloudy
./data/data/cloudy/train_21335.jpg,train_21335.jpg,0,cloudy
./data/data/water/SeaLake_824.jpg,SeaLake_824.jpg,1,water
./data/data/cloudy/train_13830.jpg,train_13830.jpg,0,cloudy
./data/data/desert/desert(580).jpg,desert(580).jpg,3,desert
./data/data/water/SeaLake_602.jpg,SeaLake_602.jpg,1,water
./data/data/water/SeaLake_846.jpg,SeaLake_846.jpg,1,water
./data/data/green_area/Forest_984.jpg,Forest_984.jpg,2,green_area
./data/data/cloudy/train_16935.jpg,train_16935.jpg,0,cloudy
./data/data/desert/desert(391).jpg,desert(391).jpg,3,desert
./data/data/cloudy/train_33973.jpg,train_33973.jpg,0,cloudy
./data/data/green_area/Forest_2128.jpg,Forest_2128.jpg,2,green_area
./data/data/cloudy/train_16195.jpg,train_16195.jpg,0,cloudy
./data/data/green_area/Forest_2821.jpg,Forest_2821.jpg,2,green_area
./data/data/cloudy/train_28242.jpg,train_28242.jpg,0,cloudy
./data/data/cloudy/train_6556.jpg,train_6556.jpg,0,cloudy
./data/data/desert/desert(598).jpg,desert(598).jpg,3,desert
./data/data/water/SeaLake_1430.jpg,SeaLake_1430.jpg,1,water
./data/data/desert/desert(691).jpg,desert(691).jpg,3,desert
./data/data/green_area/Forest_1966.jpg,Forest_1966.jpg,2,green_area
./data/data/desert/desert(54).jpg,desert(54).jpg,3,desert
./data/data/desert/desert(561).jpg,desert(561).jpg,3,desert
./data/data/green_area/Forest_971.jpg,Forest_971.jpg,2,green_area
./data/data/desert/desert(987).jpg,desert(987).jpg,3,desert
./data/data/desert/desert(131).jpg,desert(131).jpg,3,desert
./data/data/desert/desert(66).jpg,desert(66).jpg,3,desert
./data/data/water/SeaLake_1348.jpg,SeaLake_1348.jpg,1,water
./data/data/desert/desert(600).jpg,desert(600).jpg,3,desert
./data/data/green_area/forest52.tif,forest52.tif,2,green_area
./data/data/water/SeaLake_1586.jpg,SeaLake_1586.jpg,1,water
./data/data/green_area/Forest_389.jpg,Forest_389.jpg,2,green_area
./data/data/green_area/Forest_2878.jpg,Forest_2878.jpg,2,green_area
./data/data/green_area/Forest_2152.jpg,Forest_2152.jpg,2,green_area
./data/data/water/SeaLake_889.jpg,SeaLake_889.jpg,1,water
./data/data/green_area/forest43.tif,forest43.tif,2,green_area
./data/data/cloudy/train_32513.jpg,train_32513.jpg,0,cloudy
./data/data/green_area/forest64.tif,forest64.tif,2,green_area
./data/data/desert/desert(780).jpg,desert(780).jpg,3,desert
./data/data/cloudy/train_6630.jpg,train_6630.jpg,0,cloudy
./data/data/desert/desert(519).jpg,desert(519).jpg,3,desert
./data/data/water/SeaLake_782.jpg,SeaLake_782.jpg,1,water
./data/data/green_area/Forest_78.jpg,Forest_78.jpg,2,green_area
./data/data/water/SeaLake_351.jpg,SeaLake_351.jpg,1,water
./data/data/water/SeaLake_750.jpg,SeaLake_750.jpg,1,water
./data/data/water/SeaLake_2732.jpg,SeaLake_2732.jpg,1,water
./data/data/desert/desert(315).jpg,desert(315).jpg,3,desert
./data/data/desert/desert(736).jpg,desert(736).jpg,3,desert
./data/data/water/SeaLake_2724.jpg,SeaLake_2724.jpg,1,water
./data/data/green_area/Forest_871.jpg,Forest_871.jpg,2,green_area
./data/data/cloudy/train_34058.jpg,train_34058.jpg,0,cloudy
./data/data/water/SeaLake_1126.jpg,SeaLake_1126.jpg,1,water
./data/data/cloudy/train_20216.jpg,train_20216.jpg,0,cloudy
./data/data/cloudy/train_29996.jpg,train_29996.jpg,0,cloudy
./data/data/water/SeaLake_2408.jpg,SeaLake_2408.jpg,1,water
./data/data/green_area/Forest_2051.jpg,Forest_2051.jpg,2,green_area
./data/data/cloudy/train_9713.jpg,train_9713.jpg,0,cloudy
./data/data/water/SeaLake_2919.jpg,SeaLake_2919.jpg,1,water
./data/data/water/SeaLake_2441.jpg,SeaLake_2441.jpg,1,water
./data/data/water/SeaLake_587.jpg,SeaLake_587.jpg,1,water
./data/data/water/SeaLake_1449.jpg,SeaLake_1449.jpg,1,water
./data/data/cloudy/train_3036.jpg,train_3036.jpg,0,cloudy
./data/data/water/SeaLake_2887.jpg,SeaLake_2887.jpg,1,water
./data/data/desert/desert(17).jpg,desert(17).jpg,3,desert
./data/data/green_area/Forest_2312.jpg,Forest_2312.jpg,2,green_area
./data/data/desert/desert(148).jpg,desert(148).jpg,3,desert
./data/data/green_area/Forest_2997.jpg,Forest_2997.jpg,2,green_area
./data/data/water/SeaLake_746.jpg,SeaLake_746.jpg,1,water
./data/data/cloudy/train_19069.jpg,train_19069.jpg,0,cloudy
./data/data/green_area/Forest_2127.jpg,Forest_2127.jpg,2,green_area
./data/data/water/SeaLake_1061.jpg,SeaLake_1061.jpg,1,water
./data/data/desert/desert(734).jpg,desert(734).jpg,3,desert
./data/data/green_area/Forest_2038.jpg,Forest_2038.jpg,2,green_area
./data/data/desert/desert(781).jpg,desert(781).jpg,3,desert
./data/data/green_area/Forest_895.jpg,Forest_895.jpg,2,green_area
./data/data/water/SeaLake_585.jpg,SeaLake_585.jpg,1,water
./data/data/cloudy/train_6850.jpg,train_6850.jpg,0,cloudy
./data/data/green_area/Forest_2964.jpg,Forest_2964.jpg,2,green_area
./data/data/green_area/Forest_993.jpg,Forest_993.jpg,2,green_area
./data/data/water/SeaLake_518.jpg,SeaLake_518.jpg,1,water
./data/data/desert/desert(259).jpg,desert(259).jpg,3,desert
./data/data/cloudy/train_28518.jpg,train_28518.jpg,0,cloudy
./data/data/water/SeaLake_314.jpg,SeaLake_314.jpg,1,water
./data/data/desert/desert(393).jpg,desert(393).jpg,3,desert
./data/data/water/SeaLake_668.jpg,SeaLake_668.jpg,1,water
./data/data/water/SeaLake_714.jpg,SeaLake_714.jpg,1,water
./data/data/desert/desert(728).jpg,desert(728).jpg,3,desert
./data/data/water/SeaLake_793.jpg,SeaLake_793.jpg,1,water
./data/data/green_area/Forest_416.jpg,Forest_416.jpg,2,green_area
./data/data/green_area/forest42.tif,forest42.tif,2,green_area
./data/data/water/SeaLake_237.jpg,SeaLake_237.jpg,1,water
./data/data/desert/desert(921).jpg,desert(921).jpg,3,desert
./data/data/desert/desert(318).jpg,desert(318).jpg,3,desert
./data/data/cloudy/train_37495.jpg,train_37495.jpg,0,cloudy
./data/data/cloudy/train_20554.jpg,train_20554.jpg,0,cloudy
./data/data/water/SeaLake_1132.jpg,SeaLake_1132.jpg,1,water
./data/data/green_area/Forest_593.jpg,Forest_593.jpg,2,green_area
./data/data/water/SeaLake_657.jpg,SeaLake_657.jpg,1,water
./data/data/cloudy/train_35817.jpg,train_35817.jpg,0,cloudy
./data/data/cloudy/train_31358.jpg,train_31358.jpg,0,cloudy
./data/data/desert/desert(502).jpg,desert(502).jpg,3,desert
./data/data/desert/desert(248).jpg,desert(248).jpg,3,desert
./data/data/green_area/Forest_2806.jpg,Forest_2806.jpg,2,green_area
./data/data/desert/desert(45).jpg,desert(45).jpg,3,desert
./data/data/water/SeaLake_2156.jpg,SeaLake_2156.jpg,1,water
./data/data/water/SeaLake_1939.jpg,SeaLake_1939.jpg,1,water
./data/data/desert/desert(423).jpg,desert(423).jpg,3,desert
./data/data/cloudy/train_36564.jpg,train_36564.jpg,0,cloudy
./data/data/cloudy/train_20069.jpg,train_20069.jpg,0,cloudy
./data/data/water/SeaLake_2828.jpg,SeaLake_2828.jpg,1,water
./data/data/green_area/Forest_1488.jpg,Forest_1488.jpg,2,green_area
./data/data/desert/desert(489).jpg,desert(489).jpg,3,desert
./data/data/desert/desert(500).jpg,desert(500).jpg,3,desert
./data/data/cloudy/train_1479.jpg,train_1479.jpg,0,cloudy
./data/data/desert/desert(1020).jpg,desert(1020).jpg,3,desert
./data/data/desert/desert(348).jpg,desert(348).jpg,3,desert
./data/data/cloudy/train_11008.jpg,train_11008.jpg,0,cloudy
./data/data/desert/desert(922).jpg,desert(922).jpg,3,desert
./data/data/cloudy/train_39054.jpg,train_39054.jpg,0,cloudy
./data/data/water/SeaLake_2214.jpg,SeaLake_2214.jpg,1,water
./data/data/water/SeaLake_2496.jpg,SeaLake_2496.jpg,1,water
./data/data/green_area/Forest_453.jpg,Forest_453.jpg,2,green_area
./data/data/cloudy/train_4007.jpg,train_4007.jpg,0,cloudy
./data/data/cloudy/train_3366.jpg,train_3366.jpg,0,cloudy
./data/data/green_area/Forest_793.jpg,Forest_793.jpg,2,green_area
./data/data/cloudy/train_34895.jpg,train_34895.jpg,0,cloudy
./data/data/desert/desert(903).jpg,desert(903).jpg,3,desert
./data/data/water/SeaLake_2134.jpg,SeaLake_2134.jpg,1,water
./data/data/green_area/Forest_310.jpg,Forest_310.jpg,2,green_area
./data/data/desert/desert(8).jpg,desert(8).jpg,3,desert
./data/data/water/SeaLake_1998.jpg,SeaLake_1998.jpg,1,water
./data/data/green_area/Forest_2952.jpg,Forest_2952.jpg,2,green_area
./data/data/cloudy/train_2267.jpg,train_2267.jpg,0,cloudy
./data/data/green_area/Forest_2045.jpg,Forest_2045.jpg,2,green_area
./data/data/water/SeaLake_2081.jpg,SeaLake_2081.jpg,1,water
./data/data/green_area/Forest_743.jpg,Forest_743.jpg,2,green_area
./data/data/water/SeaLake_2643.jpg,SeaLake_2643.jpg,1,water
./data/data/water/SeaLake_1997.jpg,SeaLake_1997.jpg,1,water
./data/data/water/SeaLake_2794.jpg,SeaLake_2794.jpg,1,water
./data/data/water/SeaLake_1163.jpg,SeaLake_1163.jpg,1,water
./data/data/desert/desert(213).jpg,desert(213).jpg,3,desert
./data/data/water/SeaLake_1665.jpg,SeaLake_1665.jpg,1,water
./data/data/green_area/Forest_706.jpg,Forest_706.jpg,2,green_area
./data/data/green_area/Forest_83.jpg,Forest_83.jpg,2,green_area
./data/data/green_area/Forest_2145.jpg,Forest_2145.jpg,2,green_area
./data/data/cloudy/train_25176.jpg,train_25176.jpg,0,cloudy
./data/data/cloudy/train_1360.jpg,train_1360.jpg,0,cloudy
./data/data/cloudy/train_9844.jpg,train_9844.jpg,0,cloudy
./data/data/green_area/Forest_590.jpg,Forest_590.jpg,2,green_area
./data/data/green_area/Forest_846.jpg,Forest_846.jpg,2,green_area
./data/data/cloudy/train_33299.jpg,train_33299.jpg,0,cloudy
./data/data/green_area/Forest_863.jpg,Forest_863.jpg,2,green_area
./data/data/water/SeaLake_809.jpg,SeaLake_809.jpg,1,water
./data/data/cloudy/train_20054.jpg,train_20054.jpg,0,cloudy
./data/data/cloudy/train_15770.jpg,train_15770.jpg,0,cloudy
./data/data/desert/desert(818).jpg,desert(818).jpg,3,desert
./data/data/desert/desert(733).jpg,desert(733).jpg,3,desert
./data/data/water/SeaLake_1365.jpg,SeaLake_1365.jpg,1,water
./data/data/cloudy/train_23490.jpg,train_23490.jpg,0,cloudy
./data/data/desert/desert(311).jpg,desert(311).jpg,3,desert
./data/data/green_area/Forest_580.jpg,Forest_580.jpg,2,green_area
./data/data/green_area/Forest_2103.jpg,Forest_2103.jpg,2,green_area
./data/data/desert/desert(651).jpg,desert(651).jpg,3,desert
./data/data/green_area/Forest_301.jpg,Forest_301.jpg,2,green_area
./data/data/water/SeaLake_1330.jpg,SeaLake_1330.jpg,1,water
./data/data/green_area/Forest_2918.jpg,Forest_2918.jpg,2,green_area
./data/data/desert/desert(1004).jpg,desert(1004).jpg,3,desert
./data/data/green_area/Forest_1972.jpg,Forest_1972.jpg,2,green_area
./data/data/green_area/Forest_2907.jpg,Forest_2907.jpg,2,green_area
./data/data/cloudy/train_24301.jpg,train_24301.jpg,0,cloudy
./data/data/desert/desert(881).jpg,desert(881).jpg,3,desert
./data/data/water/SeaLake_1741.jpg,SeaLake_1741.jpg,1,water
./data/data/cloudy/train_10710.jpg,train_10710.jpg,0,cloudy
./data/data/water/SeaLake_66.jpg,SeaLake_66.jpg,1,water
./data/data/water/SeaLake_912.jpg,SeaLake_912.jpg,1,water
./data/data/desert/desert(962).jpg,desert(962).jpg,3,desert
./data/data/water/SeaLake_1719.jpg,SeaLake_1719.jpg,1,water
./data/data/desert/desert(235).jpg,desert(235).jpg,3,desert
./data/data/green_area/Forest_88.jpg,Forest_88.jpg,2,green_area
./data/data/water/SeaLake_544.jpg,SeaLake_544.jpg,1,water
./data/data/water/SeaLake_2263.jpg,SeaLake_2263.jpg,1,water
./data/data/cloudy/train_34831.jpg,train_34831.jpg,0,cloudy
./data/data/cloudy/train_29850.jpg,train_29850.jpg,0,cloudy
./data/data/green_area/Forest_195.jpg,Forest_195.jpg,2,green_area
./data/data/green_area/Forest_2020.jpg,Forest_2020.jpg,2,green_area
./data/data/desert/desert(654).jpg,desert(654).jpg,3,desert
./data/data/green_area/Forest_379.jpg,Forest_379.jpg,2,green_area
./data/data/desert/desert(216).jpg,desert(216).jpg,3,desert
./data/data/desert/desert(593).jpg,desert(593).jpg,3,desert
./data/data/desert/desert(995).jpg,desert(995).jpg,3,desert
./data/data/water/SeaLake_1343.jpg,SeaLake_1343.jpg,1,water
./data/data/cloudy/train_101.jpg,train_101.jpg,0,cloudy
./data/data/desert/desert(783).jpg,desert(783).jpg,3,desert
./data/data/desert/desert(414).jpg,desert(414).jpg,3,desert
./data/data/cloudy/train_30946.jpg,train_30946.jpg,0,cloudy
./data/data/water/SeaLake_2000.jpg,SeaLake_2000.jpg,1,water
./data/data/green_area/Forest_827.jpg,Forest_827.jpg,2,green_area
./data/data/desert/desert(522).jpg,desert(522).jpg,3,desert
./data/data/green_area/Forest_2815.jpg,Forest_2815.jpg,2,green_area
./data/data/water/SeaLake_949.jpg,SeaLake_949.jpg,1,water
./data/data/desert/desert(329).jpg,desert(329).jpg,3,desert
./data/data/water/SeaLake_870.jpg,SeaLake_870.jpg,1,water
./data/data/water/SeaLake_2660.jpg,SeaLake_2660.jpg,1,water
./data/data/desert/desert(506).jpg,desert(506).jpg,3,desert
./data/data/green_area/Forest_2996.jpg,Forest_2996.jpg,2,green_area
./data/data/desert/desert(159).jpg,desert(159).jpg,3,desert
./data/data/water/SeaLake_2923.jpg,SeaLake_2923.jpg,1,water
./data/data/cloudy/train_14265.jpg,train_14265.jpg,0,cloudy
./data/data/cloudy/train_26.jpg,train_26.jpg,0,cloudy
./data/data/desert/desert(837).jpg,desert(837).jpg,3,desert
./data/data/water/SeaLake_1460.jpg,SeaLake_1460.jpg,1,water
./data/data/green_area/forest88.tif,forest88.tif,2,green_area
./data/data/desert/desert(724).jpg,desert(724).jpg,3,desert
./data/data/desert/desert(778).jpg,desert(778).jpg,3,desert
